site1,site2,geodist,Ed,sor
QK01_C1_14,SYNH02_C4_03,NA,NA,NA
QK01_C1_14,SYNH02_C4_05,NA,NA,NA
QK01_C1_14,SYNH02_C4_06,NA,NA,NA
QK01_C1_14,SYNH02_C4_07,NA,NA,NA
QK01_C1_14,SYNH02_C4_08,NA,NA,NA
QK01_C1_14,SYNH02_C4_09,NA,NA,NA
QK01_C1_14,SYNH02_C4_10,NA,NA,NA
QK01_C1_14,SYNH02_C4_14,NA,NA,NA
QK01_C1_14,SYNH02_C4_18,NA,NA,NA
QK01_C1_14,SYNH02_C4_22,NA,NA,NA
QK01_C1_14,SYNH02_ew,NA,NA,NA
QK01_C1_14,TA01_C1_01,NA,NA,NA
QK01_C1_14,TA01_C1_04,NA,NA,NA
QK01_C1_14,TA01_C1_11,NA,NA,NA
QK01_C1_14,TA01_C1_15,NA,NA,NA
QK01_C1_14,TA01_C1_ew,NA,NA,NA
QK01_C1_14,TA03_C1_ew,NA,NA,NA
SH01_C2_04,SH01_C2_07,6.00E-05,0.982054835,0.394063545
SH01_C2_04,SH01_C2_12,0.000165,0.977416278,0.387740327
SH01_C2_04,SH01_C2_17,0.000265,0.966257482,0.382443262
SH01_C2_04,SH01_C2_19,0.00031,0.962948373,0.334333373
SH01_C2_04,SH01_ew01,0.00034,0.940703949,0.346549703
SH01_C2_04,SI02_C1_02,NA,NA,NA
SH01_C2_04,SI02_C1_05,NA,NA,NA
SH01_C2_04,SI02_C1_08,NA,NA,NA
SH01_C2_04,SI02_C1_12,NA,NA,NA
SH01_C2_04,SI02_C1_19,NA,NA,NA
SH01_C2_04,SI02_C1_23,NA,NA,NA
SH01_C2_04,SI02_C1_ew01,NA,NA,NA
SH01_C2_04,SM22_C1_01,NA,NA,NA
SH01_C2_04,SM22_C1_06,NA,NA,NA
SH01_C2_04,SM22_C1_09,NA,NA,NA
SH01_C2_04,SM22_C1_14,NA,NA,NA
SH01_C2_04,SM22_C1_16,NA,NA,NA
SH01_C2_04,SM22_C1_ew,NA,NA,NA
SH01_C2_04,SYNH02_C11_01,NA,NA,NA
SH01_C2_04,SYNH02_C11_02,NA,NA,NA
SH01_C2_04,SYNH02_C11_03,NA,NA,NA
SH01_C2_04,SYNH02_C11_04,NA,NA,NA
SH01_C2_04,SYNH02_C11_05,NA,NA,NA
SH01_C2_04,SYNH02_C11_06,NA,NA,NA
SH01_C2_04,SYNH02_C11_07,NA,NA,NA
SH01_C2_04,SYNH02_C11_08,NA,NA,NA
SH01_C2_04,SYNH02_C11_09,NA,NA,NA
SH01_C2_04,SYNH02_C11_10,NA,NA,NA
SH01_C2_04,SYNH02_C16_01,NA,NA,NA
SH01_C2_04,SYNH02_C4_01,NA,NA,NA
SH01_C2_04,SYNH02_C4_03,NA,NA,NA
SH01_C2_04,SYNH02_C4_05,NA,NA,NA
SH01_C2_04,SYNH02_C4_06,NA,NA,NA
SH01_C2_04,SYNH02_C4_07,NA,NA,NA
SH01_C2_04,SYNH02_C4_08,NA,NA,NA
SH01_C2_04,SYNH02_C4_09,NA,NA,NA
SH01_C2_04,SYNH02_C4_10,NA,NA,NA
SH01_C2_04,SYNH02_C4_14,NA,NA,NA
SH01_C2_04,SYNH02_C4_18,NA,NA,NA
SH01_C2_04,SYNH02_C4_22,NA,NA,NA
SH01_C2_04,SYNH02_ew,NA,NA,NA
SH01_C2_04,TA01_C1_01,NA,NA,NA
SH01_C2_04,TA01_C1_04,NA,NA,NA
SH01_C2_04,TA01_C1_11,NA,NA,NA
SH01_C2_04,TA01_C1_15,NA,NA,NA
SH01_C2_04,TA01_C1_ew,NA,NA,NA
SH01_C2_04,TA03_C1_ew,NA,NA,NA
SH01_C2_07,SH01_C2_12,0.000105,0.978893319,0.389888896
SH01_C2_07,SH01_C2_17,0.000205,0.957213409,0.319471313
SH01_C2_07,SH01_C2_19,0.00025,0.953998056,0.267009808
SH01_C2_07,SH01_ew01,0.00028,0.953919402,0.286714269
SH01_C2_07,SI02_C1_02,NA,NA,NA
SH01_C2_07,SI02_C1_05,NA,NA,NA
SH01_C2_07,SI02_C1_08,NA,NA,NA
SH01_C2_07,SI02_C1_12,NA,NA,NA
SH01_C2_07,SI02_C1_19,NA,NA,NA
SH01_C2_07,SI02_C1_23,NA,NA,NA
SH01_C2_07,SI02_C1_ew01,NA,NA,NA
SH01_C2_07,SM22_C1_01,NA,NA,NA
SH01_C2_07,SM22_C1_06,NA,NA,NA
SH01_C2_07,SM22_C1_09,NA,NA,NA
SH01_C2_07,SM22_C1_14,NA,NA,NA
SH01_C2_07,SM22_C1_16,NA,NA,NA
SH01_C2_07,SM22_C1_ew,NA,NA,NA
SH01_C2_07,SYNH02_C11_01,NA,NA,NA
SH01_C2_07,SYNH02_C11_02,NA,NA,NA
SH01_C2_07,SYNH02_C11_03,NA,NA,NA
SH01_C2_07,SYNH02_C11_04,NA,NA,NA
SH01_C2_07,SYNH02_C11_05,NA,NA,NA
SH01_C2_07,SYNH02_C11_06,NA,NA,NA
SH01_C2_07,SYNH02_C11_07,NA,NA,NA
SH01_C2_07,SYNH02_C11_08,NA,NA,NA
SH01_C2_07,SYNH02_C11_09,NA,NA,NA
SH01_C2_07,SYNH02_C11_10,NA,NA,NA
SH01_C2_07,SYNH02_C16_01,NA,NA,NA
SH01_C2_07,SYNH02_C4_01,NA,NA,NA
SH01_C2_07,SYNH02_C4_03,NA,NA,NA
SH01_C2_07,SYNH02_C4_05,NA,NA,NA
SH01_C2_07,SYNH02_C4_06,NA,NA,NA
SH01_C2_07,SYNH02_C4_07,NA,NA,NA
SH01_C2_07,SYNH02_C4_08,NA,NA,NA
SH01_C2_07,SYNH02_C4_09,NA,NA,NA
SH01_C2_07,SYNH02_C4_10,NA,NA,NA
SH01_C2_07,SYNH02_C4_14,NA,NA,NA
SH01_C2_07,SYNH02_C4_18,NA,NA,NA
SH01_C2_07,SYNH02_C4_22,NA,NA,NA
SH01_C2_07,SYNH02_ew,NA,NA,NA
SH01_C2_07,TA01_C1_01,NA,NA,NA
SH01_C2_07,TA01_C1_04,NA,NA,NA
SH01_C2_07,TA01_C1_11,NA,NA,NA
SH01_C2_07,TA01_C1_15,NA,NA,NA
SH01_C2_07,TA01_C1_ew,NA,NA,NA
SH01_C2_07,TA03_C1_ew,NA,NA,NA
SH01_C2_12,SH01_C2_17,1.00E-04,0.968224282,0.364636374
SH01_C2_12,SH01_C2_19,0.000145,0.96473458,0.304317547
SH01_C2_12,SH01_ew01,0.000175,0.951694845,0.321987642
SH01_C2_12,SI02_C1_02,NA,NA,NA
SH01_C2_12,SI02_C1_05,NA,NA,NA
SH01_C2_12,SI02_C1_08,NA,NA,NA
SH01_C2_12,SI02_C1_12,NA,NA,NA
SH01_C2_12,SI02_C1_19,NA,NA,NA
SH01_C2_12,SI02_C1_23,NA,NA,NA
SH01_C2_12,SI02_C1_ew01,NA,NA,NA
SH01_C2_12,SM22_C1_01,NA,NA,NA
SH01_C2_12,SM22_C1_06,NA,NA,NA
SH01_C2_12,SM22_C1_09,NA,NA,NA
SH01_C2_12,SM22_C1_14,NA,NA,NA
SH01_C2_12,SM22_C1_16,NA,NA,NA
SH01_C2_12,SM22_C1_ew,NA,NA,NA
SH01_C2_12,SYNH02_C11_01,NA,NA,NA
SH01_C2_12,SYNH02_C11_02,NA,NA,NA
SH01_C2_12,SYNH02_C11_03,NA,NA,NA
SH01_C2_12,SYNH02_C11_04,NA,NA,NA
SH01_C2_12,SYNH02_C11_05,NA,NA,NA
SH01_C2_12,SYNH02_C11_06,NA,NA,NA
SH01_C2_12,SYNH02_C11_07,NA,NA,NA
SH01_C2_12,SYNH02_C11_08,NA,NA,NA
SH01_C2_12,SYNH02_C11_09,NA,NA,NA
SH01_C2_12,SYNH02_C11_10,NA,NA,NA
SH01_C2_12,SYNH02_C16_01,NA,NA,NA
SH01_C2_12,SYNH02_C4_01,NA,NA,NA
SH01_C2_12,SYNH02_C4_03,NA,NA,NA
SH01_C2_12,SYNH02_C4_05,NA,NA,NA
SH01_C2_12,SYNH02_C4_06,NA,NA,NA
SH01_C2_12,SYNH02_C4_07,NA,NA,NA
SH01_C2_12,SYNH02_C4_08,NA,NA,NA
SH01_C2_12,SYNH02_C4_09,NA,NA,NA
SH01_C2_12,SYNH02_C4_10,NA,NA,NA
SH01_C2_12,SYNH02_C4_14,NA,NA,NA
SH01_C2_12,SYNH02_C4_18,NA,NA,NA
SH01_C2_12,SYNH02_C4_22,NA,NA,NA
SH01_C2_12,SYNH02_ew,NA,NA,NA
SH01_C2_12,TA01_C1_01,NA,NA,NA
SH01_C2_12,TA01_C1_04,NA,NA,NA
SH01_C2_12,TA01_C1_11,NA,NA,NA
SH01_C2_12,TA01_C1_15,NA,NA,NA
SH01_C2_12,TA01_C1_ew,NA,NA,NA
SH01_C2_12,TA03_C1_ew,NA,NA,NA
SH01_C2_17,SH01_C2_19,4.50E-05,0.995026315,0.340285731
SH01_C2_17,SH01_ew01,7.50E-05,0.92097219,0.366714312
SH01_C2_17,SI02_C1_02,NA,NA,NA
SH01_C2_17,SI02_C1_05,NA,NA,NA
SH01_C2_17,SI02_C1_08,NA,NA,NA
SH01_C2_17,SI02_C1_12,NA,NA,NA
SH01_C2_17,SI02_C1_19,NA,NA,NA
SH01_C2_17,SI02_C1_23,NA,NA,NA
SH01_C2_17,SI02_C1_ew01,NA,NA,NA
SH01_C2_17,SM22_C1_01,NA,NA,NA
SH01_C2_17,SM22_C1_06,NA,NA,NA
SH01_C2_17,SM22_C1_09,NA,NA,NA
SH01_C2_17,SM22_C1_14,NA,NA,NA
SH01_C2_17,SM22_C1_16,NA,NA,NA
SH01_C2_17,SM22_C1_ew,NA,NA,NA
SH01_C2_17,SYNH02_C11_01,NA,NA,NA
SH01_C2_17,SYNH02_C11_02,NA,NA,NA
SH01_C2_17,SYNH02_C11_03,NA,NA,NA
SH01_C2_17,SYNH02_C11_04,NA,NA,NA
SH01_C2_17,SYNH02_C11_05,NA,NA,NA
SH01_C2_17,SYNH02_C11_06,NA,NA,NA
SH01_C2_17,SYNH02_C11_07,NA,NA,NA
SH01_C2_17,SYNH02_C11_08,NA,NA,NA
SH01_C2_17,SYNH02_C11_09,NA,NA,NA
SH01_C2_17,SYNH02_C11_10,NA,NA,NA
SH01_C2_17,SYNH02_C16_01,NA,NA,NA
SH01_C2_17,SYNH02_C4_01,NA,NA,NA
SH01_C2_17,SYNH02_C4_03,NA,NA,NA
SH01_C2_17,SYNH02_C4_05,NA,NA,NA
SH01_C2_17,SYNH02_C4_06,NA,NA,NA
SH01_C2_17,SYNH02_C4_07,NA,NA,NA
SH01_C2_17,SYNH02_C4_08,NA,NA,NA
SH01_C2_17,SYNH02_C4_09,NA,NA,NA
SH01_C2_17,SYNH02_C4_10,NA,NA,NA
SH01_C2_17,SYNH02_C4_14,NA,NA,NA
SH01_C2_17,SYNH02_C4_18,NA,NA,NA
SH01_C2_17,SYNH02_C4_22,NA,NA,NA
SH01_C2_17,SYNH02_ew,NA,NA,NA
SH01_C2_17,TA01_C1_01,NA,NA,NA
SH01_C2_17,TA01_C1_04,NA,NA,NA
SH01_C2_17,TA01_C1_11,NA,NA,NA
SH01_C2_17,TA01_C1_15,NA,NA,NA
SH01_C2_17,TA01_C1_ew,NA,NA,NA
SH01_C2_17,TA03_C1_ew,NA,NA,NA
SH01_C2_19,SH01_ew01,3.00E-05,0.917260772,0.317742063
SH01_C2_19,SI02_C1_02,NA,NA,NA
SH01_C2_19,SI02_C1_05,NA,NA,NA
SH01_C2_19,SI02_C1_08,NA,NA,NA
SH01_C2_19,SI02_C1_12,NA,NA,NA
SH01_C2_19,SI02_C1_19,NA,NA,NA
SH01_C2_19,SI02_C1_23,NA,NA,NA
SH01_C2_19,SI02_C1_ew01,NA,NA,NA
SH01_C2_19,SM22_C1_01,NA,NA,NA
SH01_C2_19,SM22_C1_06,NA,NA,NA
SH01_C2_19,SM22_C1_09,NA,NA,NA
SH01_C2_19,SM22_C1_14,NA,NA,NA
SH01_C2_19,SM22_C1_16,NA,NA,NA
SH01_C2_19,SM22_C1_ew,NA,NA,NA
SH01_C2_19,SYNH02_C11_01,NA,NA,NA
SH01_C2_19,SYNH02_C11_02,NA,NA,NA
SH01_C2_19,SYNH02_C11_03,NA,NA,NA
SH01_C2_19,SYNH02_C11_04,NA,NA,NA
SH01_C2_19,SYNH02_C11_05,NA,NA,NA
SH01_C2_19,SYNH02_C11_06,NA,NA,NA
SH01_C2_19,SYNH02_C11_07,NA,NA,NA
SH01_C2_19,SYNH02_C11_08,NA,NA,NA
SH01_C2_19,SYNH02_C11_09,NA,NA,NA
SH01_C2_19,SYNH02_C11_10,NA,NA,NA
SH01_C2_19,SYNH02_C16_01,NA,NA,NA
SH01_C2_19,SYNH02_C4_01,NA,NA,NA
SH01_C2_19,SYNH02_C4_03,NA,NA,NA
SH01_C2_19,SYNH02_C4_05,NA,NA,NA
SH01_C2_19,SYNH02_C4_06,NA,NA,NA
SH01_C2_19,SYNH02_C4_07,NA,NA,NA
SH01_C2_19,SYNH02_C4_08,NA,NA,NA
SH01_C2_19,SYNH02_C4_09,NA,NA,NA
SH01_C2_19,SYNH02_C4_10,NA,NA,NA
SH01_C2_19,SYNH02_C4_14,NA,NA,NA
SH01_C2_19,SYNH02_C4_18,NA,NA,NA
SH01_C2_19,SYNH02_C4_22,NA,NA,NA
SH01_C2_19,SYNH02_ew,NA,NA,NA
SH01_C2_19,TA01_C1_01,NA,NA,NA
SH01_C2_19,TA01_C1_04,NA,NA,NA
SH01_C2_19,TA01_C1_11,NA,NA,NA
SH01_C2_19,TA01_C1_15,NA,NA,NA
SH01_C2_19,TA01_C1_ew,NA,NA,NA
SH01_C2_19,TA03_C1_ew,NA,NA,NA
SH01_ew01,SI02_C1_02,NA,NA,NA
SH01_ew01,SI02_C1_05,NA,NA,NA
SH01_ew01,SI02_C1_08,NA,NA,NA
SH01_ew01,SI02_C1_12,NA,NA,NA
SH01_ew01,SI02_C1_19,NA,NA,NA
SH01_ew01,SI02_C1_23,NA,NA,NA
SH01_ew01,SI02_C1_ew01,NA,NA,NA
SH01_ew01,SM22_C1_01,NA,NA,NA
SH01_ew01,SM22_C1_06,NA,NA,NA
SH01_ew01,SM22_C1_09,NA,NA,NA
SH01_ew01,SM22_C1_14,NA,NA,NA
SH01_ew01,SM22_C1_16,NA,NA,NA
SH01_ew01,SM22_C1_ew,NA,NA,NA
SH01_ew01,SYNH02_C11_01,NA,NA,NA
SH01_ew01,SYNH02_C11_02,NA,NA,NA
SH01_ew01,SYNH02_C11_03,NA,NA,NA
SH01_ew01,SYNH02_C11_04,NA,NA,NA
SH01_ew01,SYNH02_C11_05,NA,NA,NA
SH01_ew01,SYNH02_C11_06,NA,NA,NA
SH01_ew01,SYNH02_C11_07,NA,NA,NA
SH01_ew01,SYNH02_C11_08,NA,NA,NA
SH01_ew01,SYNH02_C11_09,NA,NA,NA
SH01_ew01,SYNH02_C11_10,NA,NA,NA
SH01_ew01,SYNH02_C16_01,NA,NA,NA
SH01_ew01,SYNH02_C4_01,NA,NA,NA
SH01_ew01,SYNH02_C4_03,NA,NA,NA
SH01_ew01,SYNH02_C4_05,NA,NA,NA
SH01_ew01,SYNH02_C4_06,NA,NA,NA
SH01_ew01,SYNH02_C4_07,NA,NA,NA
SH01_ew01,SYNH02_C4_08,NA,NA,NA
SH01_ew01,SYNH02_C4_09,NA,NA,NA
SH01_ew01,SYNH02_C4_10,NA,NA,NA
SH01_ew01,SYNH02_C4_14,NA,NA,NA
SH01_ew01,SYNH02_C4_18,NA,NA,NA
SH01_ew01,SYNH02_C4_22,NA,NA,NA
SH01_ew01,SYNH02_ew,NA,NA,NA
SH01_ew01,TA01_C1_01,NA,NA,NA
SH01_ew01,TA01_C1_04,NA,NA,NA
SH01_ew01,TA01_C1_11,NA,NA,NA
SH01_ew01,TA01_C1_15,NA,NA,NA
SH01_ew01,TA01_C1_ew,NA,NA,NA
SH01_ew01,TA03_C1_ew,NA,NA,NA
SI02_C1_02,SI02_C1_05,7.00E-05,0.987367459,0.601000024
SI02_C1_02,SI02_C1_08,0.00013,0.985146683,0.61116947
SI02_C1_02,SI02_C1_12,0.00022,0.983411923,0.572428597
SI02_C1_02,SI02_C1_19,0.00036,0.963619953,0.544046355
SI02_C1_02,SI02_C1_23,0.00044,0.975896917,0.678966118
SI02_C1_02,SI02_C1_ew01,0.00045,0.966775951,0.533258093
SI02_C1_02,SM22_C1_01,NA,NA,NA
SI02_C1_02,SM22_C1_06,NA,NA,NA
SI02_C1_02,SM22_C1_09,NA,NA,NA
SI02_C1_02,SM22_C1_14,NA,NA,NA
SI02_C1_02,SM22_C1_16,NA,NA,NA
SI02_C1_02,SM22_C1_ew,NA,NA,NA
SI02_C1_02,SYNH02_C11_01,NA,NA,NA
SI02_C1_02,SYNH02_C11_02,NA,NA,NA
SI02_C1_02,SYNH02_C11_03,NA,NA,NA
SI02_C1_02,SYNH02_C11_04,NA,NA,NA
SI02_C1_02,SYNH02_C11_05,NA,NA,NA
SI02_C1_02,SYNH02_C11_06,NA,NA,NA
SI02_C1_02,SYNH02_C11_07,NA,NA,NA
SI02_C1_02,SYNH02_C11_08,NA,NA,NA
SI02_C1_02,SYNH02_C11_09,NA,NA,NA
SI02_C1_02,SYNH02_C11_10,NA,NA,NA
SI02_C1_02,SYNH02_C16_01,NA,NA,NA
SI02_C1_02,SYNH02_C4_01,NA,NA,NA
SI02_C1_02,SYNH02_C4_03,NA,NA,NA
SI02_C1_02,SYNH02_C4_05,NA,NA,NA
SI02_C1_02,SYNH02_C4_06,NA,NA,NA
SI02_C1_02,SYNH02_C4_07,NA,NA,NA
SI02_C1_02,SYNH02_C4_08,NA,NA,NA
SI02_C1_02,SYNH02_C4_09,NA,NA,NA
SI02_C1_02,SYNH02_C4_10,NA,NA,NA
SI02_C1_02,SYNH02_C4_14,NA,NA,NA
SI02_C1_02,SYNH02_C4_18,NA,NA,NA
SI02_C1_02,SYNH02_C4_22,NA,NA,NA
SI02_C1_02,SYNH02_ew,NA,NA,NA
SI02_C1_02,TA01_C1_01,NA,NA,NA
SI02_C1_02,TA01_C1_04,NA,NA,NA
SI02_C1_02,TA01_C1_11,NA,NA,NA
SI02_C1_02,TA01_C1_15,NA,NA,NA
SI02_C1_02,TA01_C1_ew,NA,NA,NA
SI02_C1_02,TA03_C1_ew,NA,NA,NA
SI02_C1_05,SI02_C1_08,6.00E-05,0.986188649,0.576757563
SI02_C1_05,SI02_C1_12,0.00015,0.97498937,0.497240616
SI02_C1_05,SI02_C1_19,0.00029,0.967274001,0.582818163
SI02_C1_05,SI02_C1_23,0.00037,0.980494283,0.531303001
SI02_C1_05,SI02_C1_ew01,0.00038,0.970074913,0.493753625
SI02_C1_05,SM22_C1_01,NA,NA,NA
SI02_C1_05,SM22_C1_06,NA,NA,NA
SI02_C1_05,SM22_C1_09,NA,NA,NA
SI02_C1_05,SM22_C1_14,NA,NA,NA
SI02_C1_05,SM22_C1_16,NA,NA,NA
SI02_C1_05,SM22_C1_ew,NA,NA,NA
SI02_C1_05,SYNH02_C11_01,NA,NA,NA
SI02_C1_05,SYNH02_C11_02,NA,NA,NA
SI02_C1_05,SYNH02_C11_03,NA,NA,NA
SI02_C1_05,SYNH02_C11_04,NA,NA,NA
SI02_C1_05,SYNH02_C11_05,NA,NA,NA
SI02_C1_05,SYNH02_C11_06,NA,NA,NA
SI02_C1_05,SYNH02_C11_07,NA,NA,NA
SI02_C1_05,SYNH02_C11_08,NA,NA,NA
SI02_C1_05,SYNH02_C11_09,NA,NA,NA
SI02_C1_05,SYNH02_C11_10,NA,NA,NA
SI02_C1_05,SYNH02_C16_01,NA,NA,NA
SI02_C1_05,SYNH02_C4_01,NA,NA,NA
SI02_C1_05,SYNH02_C4_03,NA,NA,NA
SI02_C1_05,SYNH02_C4_05,NA,NA,NA
SI02_C1_05,SYNH02_C4_06,NA,NA,NA
SI02_C1_05,SYNH02_C4_07,NA,NA,NA
SI02_C1_05,SYNH02_C4_08,NA,NA,NA
SI02_C1_05,SYNH02_C4_09,NA,NA,NA
SI02_C1_05,SYNH02_C4_10,NA,NA,NA
SI02_C1_05,SYNH02_C4_14,NA,NA,NA
SI02_C1_05,SYNH02_C4_18,NA,NA,NA
SI02_C1_05,SYNH02_C4_22,NA,NA,NA
SI02_C1_05,SYNH02_ew,NA,NA,NA
SI02_C1_05,TA01_C1_01,NA,NA,NA
SI02_C1_05,TA01_C1_04,NA,NA,NA
SI02_C1_05,TA01_C1_11,NA,NA,NA
SI02_C1_05,TA01_C1_15,NA,NA,NA
SI02_C1_05,TA01_C1_ew,NA,NA,NA
SI02_C1_05,TA03_C1_ew,NA,NA,NA
SI02_C1_08,SI02_C1_12,9.00E-05,0.972290563,0.513396693
SI02_C1_08,SI02_C1_19,0.00023,0.97321829,0.563091529
SI02_C1_08,SI02_C1_23,0.00031,0.987081718,0.584333313
SI02_C1_08,SI02_C1_ew01,0.00032,0.974835306,0.493063522
SI02_C1_08,SM22_C1_01,NA,NA,NA
SI02_C1_08,SM22_C1_06,NA,NA,NA
SI02_C1_08,SM22_C1_09,NA,NA,NA
SI02_C1_08,SM22_C1_14,NA,NA,NA
SI02_C1_08,SM22_C1_16,NA,NA,NA
SI02_C1_08,SM22_C1_ew,NA,NA,NA
SI02_C1_08,SYNH02_C11_01,NA,NA,NA
SI02_C1_08,SYNH02_C11_02,NA,NA,NA
SI02_C1_08,SYNH02_C11_03,NA,NA,NA
SI02_C1_08,SYNH02_C11_04,NA,NA,NA
SI02_C1_08,SYNH02_C11_05,NA,NA,NA
SI02_C1_08,SYNH02_C11_06,NA,NA,NA
SI02_C1_08,SYNH02_C11_07,NA,NA,NA
SI02_C1_08,SYNH02_C11_08,NA,NA,NA
SI02_C1_08,SYNH02_C11_09,NA,NA,NA
SI02_C1_08,SYNH02_C11_10,NA,NA,NA
SI02_C1_08,SYNH02_C16_01,NA,NA,NA
SI02_C1_08,SYNH02_C4_01,NA,NA,NA
SI02_C1_08,SYNH02_C4_03,NA,NA,NA
SI02_C1_08,SYNH02_C4_05,NA,NA,NA
SI02_C1_08,SYNH02_C4_06,NA,NA,NA
SI02_C1_08,SYNH02_C4_07,NA,NA,NA
SI02_C1_08,SYNH02_C4_08,NA,NA,NA
SI02_C1_08,SYNH02_C4_09,NA,NA,NA
SI02_C1_08,SYNH02_C4_10,NA,NA,NA
SI02_C1_08,SYNH02_C4_14,NA,NA,NA
SI02_C1_08,SYNH02_C4_18,NA,NA,NA
SI02_C1_08,SYNH02_C4_22,NA,NA,NA
SI02_C1_08,SYNH02_ew,NA,NA,NA
SI02_C1_08,TA01_C1_01,NA,NA,NA
SI02_C1_08,TA01_C1_04,NA,NA,NA
SI02_C1_08,TA01_C1_11,NA,NA,NA
SI02_C1_08,TA01_C1_15,NA,NA,NA
SI02_C1_08,TA01_C1_ew,NA,NA,NA
SI02_C1_08,TA03_C1_ew,NA,NA,NA
SI02_C1_12,SI02_C1_19,0.00014,0.952352955,0.481519474
SI02_C1_12,SI02_C1_23,0.00022,0.962455131,0.596041335
SI02_C1_12,SI02_C1_ew01,0.00023,0.953906829,0.536433054
SI02_C1_12,SM22_C1_01,NA,NA,NA
SI02_C1_12,SM22_C1_06,NA,NA,NA
SI02_C1_12,SM22_C1_09,NA,NA,NA
SI02_C1_12,SM22_C1_14,NA,NA,NA
SI02_C1_12,SM22_C1_16,NA,NA,NA
SI02_C1_12,SM22_C1_ew,NA,NA,NA
SI02_C1_12,SYNH02_C11_01,NA,NA,NA
SI02_C1_12,SYNH02_C11_02,NA,NA,NA
SI02_C1_12,SYNH02_C11_03,NA,NA,NA
SI02_C1_12,SYNH02_C11_04,NA,NA,NA
SI02_C1_12,SYNH02_C11_05,NA,NA,NA
SI02_C1_12,SYNH02_C11_06,NA,NA,NA
SI02_C1_12,SYNH02_C11_07,NA,NA,NA
SI02_C1_12,SYNH02_C11_08,NA,NA,NA
SI02_C1_12,SYNH02_C11_09,NA,NA,NA
SI02_C1_12,SYNH02_C11_10,NA,NA,NA
SI02_C1_12,SYNH02_C16_01,NA,NA,NA
SI02_C1_12,SYNH02_C4_01,NA,NA,NA
SI02_C1_12,SYNH02_C4_03,NA,NA,NA
SI02_C1_12,SYNH02_C4_05,NA,NA,NA
SI02_C1_12,SYNH02_C4_06,NA,NA,NA
SI02_C1_12,SYNH02_C4_07,NA,NA,NA
SI02_C1_12,SYNH02_C4_08,NA,NA,NA
SI02_C1_12,SYNH02_C4_09,NA,NA,NA
SI02_C1_12,SYNH02_C4_10,NA,NA,NA
SI02_C1_12,SYNH02_C4_14,NA,NA,NA
SI02_C1_12,SYNH02_C4_18,NA,NA,NA
SI02_C1_12,SYNH02_C4_22,NA,NA,NA
SI02_C1_12,SYNH02_ew,NA,NA,NA
SI02_C1_12,TA01_C1_01,NA,NA,NA
SI02_C1_12,TA01_C1_04,NA,NA,NA
SI02_C1_12,TA01_C1_11,NA,NA,NA
SI02_C1_12,TA01_C1_15,NA,NA,NA
SI02_C1_12,TA01_C1_ew,NA,NA,NA
SI02_C1_12,TA03_C1_ew,NA,NA,NA
SI02_C1_19,SI02_C1_23,8.00E-05,0.984689708,0.523875845
SI02_C1_19,SI02_C1_ew01,9.00E-05,0.991111915,0.428672982
SI02_C1_19,SM22_C1_01,NA,NA,NA
SI02_C1_19,SM22_C1_06,NA,NA,NA
SI02_C1_19,SM22_C1_09,NA,NA,NA
SI02_C1_19,SM22_C1_14,NA,NA,NA
SI02_C1_19,SM22_C1_16,NA,NA,NA
SI02_C1_19,SM22_C1_ew,NA,NA,NA
SI02_C1_19,SYNH02_C11_01,NA,NA,NA
SI02_C1_19,SYNH02_C11_02,NA,NA,NA
SI02_C1_19,SYNH02_C11_03,NA,NA,NA
SI02_C1_19,SYNH02_C11_04,NA,NA,NA
SI02_C1_19,SYNH02_C11_05,NA,NA,NA
SI02_C1_19,SYNH02_C11_06,NA,NA,NA
SI02_C1_19,SYNH02_C11_07,NA,NA,NA
SI02_C1_19,SYNH02_C11_08,NA,NA,NA
SI02_C1_19,SYNH02_C11_09,NA,NA,NA
SI02_C1_19,SYNH02_C11_10,NA,NA,NA
SI02_C1_19,SYNH02_C16_01,NA,NA,NA
SI02_C1_19,SYNH02_C4_01,NA,NA,NA
SI02_C1_19,SYNH02_C4_03,NA,NA,NA
SI02_C1_19,SYNH02_C4_05,NA,NA,NA
SI02_C1_19,SYNH02_C4_06,NA,NA,NA
SI02_C1_19,SYNH02_C4_07,NA,NA,NA
SI02_C1_19,SYNH02_C4_08,NA,NA,NA
SI02_C1_19,SYNH02_C4_09,NA,NA,NA
SI02_C1_19,SYNH02_C4_10,NA,NA,NA
SI02_C1_19,SYNH02_C4_14,NA,NA,NA
SI02_C1_19,SYNH02_C4_18,NA,NA,NA
SI02_C1_19,SYNH02_C4_22,NA,NA,NA
SI02_C1_19,SYNH02_ew,NA,NA,NA
SI02_C1_19,TA01_C1_01,NA,NA,NA
SI02_C1_19,TA01_C1_04,NA,NA,NA
SI02_C1_19,TA01_C1_11,NA,NA,NA
SI02_C1_19,TA01_C1_15,NA,NA,NA
SI02_C1_19,TA01_C1_ew,NA,NA,NA
SI02_C1_19,TA03_C1_ew,NA,NA,NA
SI02_C1_23,SI02_C1_ew01,1.00E-05,0.986703761,0.588301612
SI02_C1_23,SM22_C1_01,NA,NA,NA
SI02_C1_23,SM22_C1_06,NA,NA,NA
SI02_C1_23,SM22_C1_09,NA,NA,NA
SI02_C1_23,SM22_C1_14,NA,NA,NA
SI02_C1_23,SM22_C1_16,NA,NA,NA
SI02_C1_23,SM22_C1_ew,NA,NA,NA
SI02_C1_23,SYNH02_C11_01,NA,NA,NA
